,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
340,Statistics with SAS by SAS,Sudha S,"May 2, 2022",The course was very useful to reinforce the basics of Statistics. The real life examples to drive the concepts were very good and easy to understand,5
341,Statistics with SAS by SAS,Andrés M,"Jan 15, 2021",Really interesting course to refresh statistical approaches. I must say I learned some rules to chose the best approach to an application.,5
342,Statistics with SAS by SAS,ŞENOL T,"Apr 12, 2022"," Very professional and useful course. I like it. The level of difficulty is very balanced, neither easy nor very hard.",5
343,Statistics with SAS by SAS,Manik H,"May 5, 2020",It is a very good crash course on statistical learning basics along with the implementation in SAS,5
344,Statistics with SAS by SAS,Rashmi R N,"Oct 29, 2019",best course to learn n rewind concepts. helped me at lot for my placement preparations,5
345,Statistics with SAS by SAS,Milad A,"Feb 8, 2021",It is a good course for learning or reviewing the concepts and methods of statistics.,5
346,Statistics with SAS by SAS,Mohamad r k,"Apr 14, 2021",a perfect course for learning statistics and an introduction to sas. thanks a lot.,5
347,Statistics with SAS by SAS,biki k,"Feb 12, 2020",excellent course. lots of things to learn and build the skills in SAS programming.,5
348,Statistics with SAS by SAS,Mr. J,"May 4, 2020",Astoundingly good.  A 'must take' statistics course on Coursera.  Must take. ,5
349,Statistics with SAS by SAS,AG/AT/2016/4320 R,"Jan 25, 2021",Everyone should follow this course for their future academic work.,5
350,Statistics with SAS by SAS,Karl K,"Apr 14, 2020",Nice coverage of the SAS language as well as statistical concepts!,5
351,Statistics with SAS by SAS,Tara S,"Feb 16, 2021",Great course! The code and results in the demo were a bit small.,5
352,Statistics with SAS by SAS,Carlos A U M,"Apr 20, 2020",Excelente curso que reforzó mis habilidades estadísticas en SAS,5
353,Statistics with SAS by SAS,R Y E P,"Mar 3, 2021","Excellent, it's very valuable statistics course !! Thanks SAS",5
354,Statistics with SAS by SAS,Rocío L H C,"Jul 6, 2019",Muy buen curso. Aunque la traducción podría ayudar mucho más,5
355,Statistics with SAS by SAS,Jeneba b,"Jun 26, 2020",A good course that helped me with SAS coding and commands. ,5
356,Statistics with SAS by SAS,Adebola A,"Feb 23, 2021",I love the examples and the way each topic where thought.,5
357,Statistics with SAS by SAS,Alvens A,"May 10, 2021",Best course ever. Best teacher ever. Thank you so much,5
358,Statistics with SAS by SAS,Victoria N,"Feb 18, 2021",So good. It has made me love SAS and Statistics more,5
359,Statistics with SAS by SAS,Carlos A D T,"Apr 27, 2021",Nice introductory course to SAS and advanced stats!,5
360,Statistics with SAS by SAS,Ruby y,"Jul 29, 2020",Thank  u  for giving  us opportunity  to learn  sas  ,5
361,Statistics with SAS by SAS,K S S R,"May 7, 2020",Have learnt many mothods using stasticial approach,5
362,Statistics with SAS by SAS,Deleted A,"Oct 29, 2019","Intense introduction to SAS/STAT using SAS Studio,",5
363,Statistics with SAS by SAS,Mohammad E,"Dec 2, 2021",Great teacher with great examples. Thank you!,5
364,Statistics with SAS by SAS,Dr. J H G,"May 15, 2020","excellent course, lucid and effective videos",5
365,Statistics with SAS by SAS,Alexis J V G,"Aug 15, 2022",one of the best courses was very practical,5
366,Statistics with SAS by SAS,Toby V,"Jan 9, 2021",A very good course in statistics with SAS,5
367,Statistics with SAS by SAS,Asiri S,"Feb 22, 2021",Great course and earn lot of knowledge.,5
368,Statistics with SAS by SAS,Zhanpeng T,"Jan 20, 2021",learn how to use SAS for statistics,5
369,Statistics with SAS by SAS,Chargaby M,"Jun 27, 2020",Comprehensive and really make sense,5
370,Statistics with SAS by SAS,Jeff D,"Jan 31, 2021",Thanks for the informative lecture,5
371,Statistics with SAS by SAS,Ishi M,"Aug 6, 2020",it is a full package of knowledge.,5
372,Statistics with SAS by SAS,jinjie c,"Nov 23, 2019",very good course for sas user,5
373,Statistics with SAS by SAS,Varma A,"Apr 2, 2020",Loved it!!! Learned a lot.,5
374,Statistics with SAS by SAS,Fabrizio,"Dec 7, 2020",Cours complet et clair. ,5
375,Statistics with SAS by SAS,TATI s,"Jul 18, 2020",It is very interesting,5
376,Statistics with SAS by SAS,Sewwandika A,"Dec 13, 2022",Excellent course,5
377,Statistics with SAS by SAS,Anup K,"Aug 30, 2019",Very good course,5
378,Statistics with SAS by SAS,David J S,"Sep 23, 2021",great course,5
379,Statistics with SAS by SAS,Shweta R,"Aug 1, 2020",excellent,5
380,Statistics with SAS by SAS,BH H,"Nov 6, 2020",perfect,5
381,Statistics with SAS by SAS,Harshita R,"Jul 26, 2020",Thanks,5
382,Statistics with SAS by SAS,Sifiso G M,"Aug 18, 2022",Good ,5
383,Statistics with SAS by SAS,N N V,"Jun 15, 2020",Good,5
384,Statistics with SAS by SAS,Pragathi,"Jun 10, 2020",Gud,5
385,Statistics with SAS by SAS,Nimmala D,"Jun 2, 2020",Gj,5
386,Statistics with SAS by SAS,Jose I G F,"Sep 17, 2023","En otros cursos, hay un resume de cada semana en formato PDF que ayuda mucho a repasar temas y poder escribir en SAS correctamente. Aquí no lo hay y se echa de menos .",4
387,Statistics with SAS by SAS,Luis G,"Jan 5, 2022",es muy interesante pero las tareas y evaluaciones pueden mejorar para requerir un mejor dominio de los temas,4
388,Statistics with SAS by SAS,Aman T,"Aug 6, 2020",It does Not Start With Basics That's What i Don't Like,4
389,Statistics with SAS by SAS,Dr. S S,"Jul 27, 2020",Thank your Jordan Bakerman for this wonderful course.,4
390,Statistics with SAS by SAS,Maitri B,"Jan 24, 2022",Dercriptive and amazing,4
391,Statistics with SAS by SAS,Alekhya,"May 31, 2020",good,4
392,Statistics with SAS by SAS,RASHIKA B,"Sep 3, 2019",jl,4
393,Statistics with SAS by SAS,Luheto V,"Aug 15, 2022",Pdf notes would help students a lot,3
394,Statistics with SAS by SAS,rahul m,"Aug 14, 2022",its very difficult to understand because the instructor does't make any base also not explain terms which are frequently used in the lecture and also speed is very fast.,1
395,"Random Models, Nested and Split-plot Designs by Arizona State University",Diego G,"Nov 26, 2020","The course tries to cover a lot of material that is somewhat math-heavy.
 It's not easy to digest some of the concepts without some self-study 
using the book. Exercises and quizzes only cover a fraction of what is 
taught. An improvement could be to cover less topics and use the time 
gained to give some more examples and clarify some of the math.",3
396,"Random Models, Nested and Split-plot Designs by Arizona State University",Elham L,"Jan 22, 2021","I have completed the specialization and the topic was new to me and I was interested to learn. However, the course discussion forum is not as practical and helpful as other courses that I have completed. There is no person in charge to provide any response and not enough knowledgeable learners around. So basically other than posting the final report, it has no use. One recommendation for improving the courses quality for better is to add to the JMP tool sections more and also the quiz and exams be more comprehensive and through to cover more.",4
397,"Random Models, Nested and Split-plot Designs by Arizona State University",Vytautas D,"Aug 9, 2020","Need to use R or Python and freeware rather than courtesy access to JMP. I spent a lot of time fitting  R models to the data but it is a lot of work. Hence, I'm not going to complete the Experimental Design courses. The lecturer is very, very good and I enjoy listening to his wisdom.",3
398,"Random Models, Nested and Split-plot Designs by Arizona State University",Dr. R R R,"Jul 26, 2020",Very exhaustive information about random models and nested and split-plot designs. Thank you to Professor Douglas C. Montgomery and  Coursera Team.,5
399,"Random Models, Nested and Split-plot Designs by Arizona State University",Matt L,"Nov 27, 2021",Comprehensive and practical course in the Design of Experiments specialization.  Helps reinforce the need for a physical experiment to align with constraints on randomization. ,5
400,"Random Models, Nested and Split-plot Designs by Arizona State University",Abhishek A,"Sep 26, 2020",THIS FULL COURSE WAS EXCELLENT. IT WILL HELP IN MY PROJECT. THANK YO DOCTOR MONTGOMERY SIR.,5
401,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Cristina S H R,"Jun 14, 2020","These guided projects only work if you are allowed more time until you finish the project completely.
I don´t care if most people would do it in 2 hours. But I only got 2/3 of the course. I didn´t get to the part of Sharpe´s ratio.
The time given for the course does not allow you to take notes. Moreover doing it virtually means that you don´t get to practice it in your own computer with your own R package. So you end up with an empty certificate, not having anything to be able to replicate what you learnt.
Moreover it is for beginners in R, but not for beginners in Finance. So the course leaves you with an emptiness in your learning.
If I had paid for learning in this project I would be furious!",1
402,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Juan T,"Jul 1, 2020",Little explanation on the functions of quantdl. The questions at the end refer to things not covered in detail in the course.,1
403,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Ayushmaan D V,"Jul 20, 2020","An Excellent Introduction to the Quantmod Package, but could have been a bit more informative",5
404,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Raguram S,"Jun 1, 2020",Great Course for Beginners to establish themselves,5
405,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Hafiz B,"Jun 3, 2020","Rhyme interface is so confusing. Besides, when you're done with the last video, the system would automatically kick you out! 
Anyway, the instructor is done very good job!! Thank you sir :)",4
406,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Chua R L,"Aug 17, 2020","Instructor is awesome, easy to follow instruction. As a newbie of R-programming, I have taken 2 guided programs by instructor Chris. Felt that I understood very well what was taught. Very good for individuals in finance who wishes to be further exposed to the tools we can use for assessments. Highly highly recommended. He does go through the theory aspect as well, which helps beginners a lot too!!",5
407,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Roberto T V A,"Jul 1, 2020",It was easy to learning but the last video I couldn´t see I hope that you fixe that. In general it´s a good practice course,5
408,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Abhish R,"May 21, 2020",It's a good course and good platform for new learners Who want to make career in stock market ,5
409,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Arijit C,"May 23, 2020",It was great learning from you guys. Thanks for providing such valuable knowledge,5
410,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,7014 B K,"Sep 10, 2022",learn new things about R and in R learn about new package Quantmod package,5
411,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Anuj,"Nov 1, 2020",Amazing Project for beginners who don't know anything about R. ,5
412,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Marco U M L,"Aug 7, 2020",Very  recommended for the economics and finance students,5
413,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,HARIKESH,"Jun 1, 2020",this increase your programming skills.,5
414,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Georgina Á B,"Mar 1, 2021",Excellent teacher and great content!,5
415,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,AbhiRam S,"Jun 23, 2020",Great course for beginners like me.,5
416,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,7157 D T,"Nov 18, 2022",It Was a very good experience.,5
417,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,7185 R J,"Nov 13, 2022",It was a great course,5
418,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,mayank p,"Aug 1, 2020",excellent instructor,5
419,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Lalitkumar O,"Sep 28, 2020",Very well explained,5
420,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Vinoth k J,"Jul 23, 2020",good,5
421,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,p s,"Jun 27, 2020",Good,5
422,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Vajinepalli s s,"Jun 20, 2020",nice,5
423,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,vikas p,"Jun 7, 2020",good ,5
424,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Lucas B,"Jun 8, 2020","I liked the course, I had no previous knowledge of R language, but it was easy to use it and learn how to manipulate stock data. The Rhyme platform does not allow me to review a past lesson once finished. I wanted to review a concept the instructor gave and I just can't.",4
425,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Meena M,"May 21, 2020",Thank u to all,4
426,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Glenda M G,"Jul 27, 2020",Very helpful! ,4
427,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,7173MAHARSHI N,"Oct 14, 2022",.,4
428,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Sary B,"Nov 9, 2020","Good course for introduction to Quantmod package. However, the limitation of time to watch videos is seriously flawed given that there is no pdf handout for material presented for reference. Also, it does not appear that the instructor is engaged in responding to student queries in the discussion forum!",3
429,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Gone S,"Jun 28, 2020","Good Experiene. But, I couldn't open rhyme tool .",3
430,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,AADITHYA S S,"Jun 21, 2020","The last section was not available for viewing and hence, I technically did not complete the course fully. It also would be nice to get a copy of the .Rmd file used to perform the tasks.",2
431,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,joe s,"Jun 3, 2020","Rhyme, the online tool they use, does not work and kicks you off during the final section so you cannot finish the program or download the code.  Until they fix this issue, I would not take any course using that online tool as it would be a waste of money.  However, it was excellent up to that point so if they fix this issue it could be a great course.",1
432,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Eva,"Oct 24, 2020","Extremely basic course for people who have previous knowledge of finance but no experience with R. 
Not helpful if you want to learn how to perform stock analysis. It only teaches you some simple R functions, but not the financial theory.",1
433,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Lee W,"May 31, 2020",The videos can be watched but the 'guided' portion does not work and there is not enough detail to follow along with own R,1
434,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,Andrew D,"Sep 24, 2020",Most of the content is not uploaded and the emulator is time limited. Poor.,1
435,Analyze Stock Data using R and Quantmod Package by Coursera Project Network,jean-luc T,"Mar 29, 2024","confuse, not relevant. ",1
436,Calculating Descriptive Statistics in R by Coursera Project Network,Angana P,"Sep 18, 2023",The guided course on R is quite helpful for a beginner to grasp the working of R and performing different statistical functions on a dataset. The guide provides lucid instructions and explains each functions elaborately with examples. Learning this course provided an basic insight of the use of R in data analysis.,5
437,Calculating Descriptive Statistics in R by Coursera Project Network,FC,"Oct 30, 2020","Excellent course for beginners, covers the basics with simple explanations. Great instructor. I made a complete script in R that will be very helpful for my job, in just a couple of hours.",5
438,Calculating Descriptive Statistics in R by Coursera Project Network,Holli K,"Sep 6, 2022","Great course. Very comprehensive, a lot to learn. Awesome instructor. This courses takes longer than the listed 2 hours. ",5
439,Calculating Descriptive Statistics in R by Coursera Project Network,John R,"Mar 12, 2022",Instructor is quite knowledgeable and engaging.,5
440,Calculating Descriptive Statistics in R by Coursera Project Network,Abdul H,"Aug 11, 2023",It was a great experience doing this course.,5
441,Calculating Descriptive Statistics in R by Coursera Project Network,ILLYA B,"Mar 21, 2021",Fantastic instructor! Excellent material!,5
442,Calculating Descriptive Statistics in R by Coursera Project Network,chukwudalu o,"Nov 13, 2022",very excellent and concise,5
443,Calculating Descriptive Statistics in R by Coursera Project Network,Ariel F,"May 13, 2022",Great project!,5
444,Calculating Descriptive Statistics in R by Coursera Project Network,Arshad H,"Sep 28, 2020",It was good,5
445,Calculating Descriptive Statistics in R by Coursera Project Network,Jorge G,"Feb 26, 2021","I do not recommend taking this type of course, take one and pass it, however after a few days I have tried to review the material, and my surprise is that it asks me to pay again to be able to review the material. Of course coursera gives me a small discount for having already paid it previously.
It is very easy to download the videos and difficult to get hold of the material, but with ingenuity it is possible. Then I recommend uploading them to YouTube and keeping them private for when they want to consult (they avoid legal problems and can share with friends), then they can request a refund. ",3
446,Introduction to R: Basic R syntax by Coursera Project Network,Ben K,"Oct 20, 2021",There is hardly any material,1
447,Introduction to R: Basic R syntax by Coursera Project Network,Francois M,"Nov 28, 2021",Good introduction for someone who wants to get the ghist of this programming language.,5
448,Introduction to R: Basic R syntax by Coursera Project Network,Thilini J,"Oct 2, 2021",It's good to clarify what are the benefits/differences to other applications like using EXCEL as we are beginners. ,4
449,Introduction to R: Basic R syntax by Coursera Project Network,Haseeb A,"Feb 25, 2023",The content was less than I expected but quality over quantity.,4
450,Introduction to R: Basic R syntax by Coursera Project Network,Deleted A,"Dec 19, 2022","An appropriate step to review, building multiple approaches to known skills, and my CPN journey. ",5
451,Introduction to R: Basic R syntax by Coursera Project Network,Ruben D L C S,"Jun 27, 2023",Excelentttt!!!!,5
452,Introduction to R: Basic R syntax by Coursera Project Network,Matthew M,"Oct 15, 2023",It was fine for a basic intro - one small suggestion is to allow the video to continue running while I type in RStudio. Video automatically stops when you type in RStudio and it messes with flow a bit. ,4
453,Simple Linear Regression for the Absolute Beginner by Coursera Project Network,Jorge L P,"Aug 31, 2023",Great learn-by-doing course for Linear Regression topic!,5
454,Simple Linear Regression for the Absolute Beginner by Coursera Project Network,Syed A A B,"Nov 16, 2023",Amazing Experience,5
455,Simple Linear Regression for the Absolute Beginner by Coursera Project Network,Saran S N,"Oct 24, 2022",This is a good course for beginners who are having a background in python. You can understand basics of regression analysis and visualisation.,4
456,Simple Linear Regression for the Absolute Beginner by Coursera Project Network,Diljeet K,"May 13, 2022","This project barely grazed the surface of Linear Regression. It even asked questions, regarding analyzing model fit and preprocessing the data before training it, in the quiz that they didn't even cover in the course materials itself!! Definitely not worth the price. ",2
457,Predict Sales and Forecast Trends in Google Sheets by Coursera Project Network,Fhareza A,"Sep 14, 2020",wow,5
458,Predict Sales and Forecast Trends in Google Sheets by Coursera Project Network,Aaron A,"Dec 14, 2020","Prior to this enrolment, I was very excited to join this course as it seems to be something related to my course of work however, the formulas learned was limited hence, I would suggest that more details and information of the formulas used could be added in the brief description.
Another Issue I've faced was that as this was a guided lesson, I was expecting to practice as the lecture goes on. However, the dual screen feature kept minimising my practice screen and if I were to launch another screen, the lecture won't play. It was rather annoying.",3
459,Predict Sales and Forecast Trends in Google Sheets by Coursera Project Network,Sajjad H S,"Dec 17, 2020",Please make course more comprehensive and meaningful.,3
460,Predict Sales and Forecast Trends in Google Sheets by Coursera Project Network,Belinda B,"Feb 27, 2021",Ok.,3
461,Master Data Analysis with Pandas: Learning Path 1 (Enhanced) by Coursera Project Network,ali h,"Feb 9, 2023",Thoroughly enjoyed this guided course. The teacher used great examples such as stock prices and crypto which an area of interest of mine ,5
462,Master Data Analysis with Pandas: Learning Path 1 (Enhanced) by Coursera Project Network,Laura J,"Aug 18, 2023",Very useful to the real life. Well presented and teached. Happy to know if there are other courses following this one.,5
463,Master Data Analysis with Pandas: Learning Path 1 (Enhanced) by Coursera Project Network,Jack S,"Nov 26, 2023",Pandas Series ... the basics are covered quickly and effectively.,5
464,Master Data Analysis with Pandas: Learning Path 1 (Enhanced) by Coursera Project Network,Stepan V,"Jan 21, 2023",very good for start,5
465,Master Data Analysis with Pandas: Learning Path 1 (Enhanced) by Coursera Project Network,Smita S,"May 6, 2023","I don't have a problem with the project content as I anyway couldn't go through it because of the workspace and video view which can't be adjusted to your laptop or PC screen, has incomplete and a very small view.",1
466,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,haider a,"Oct 9, 2020",The teacher is far better than other Coursera guided projects. He make you understand the code completely and try to give the theoretical intuition as well. Others should follow him,5
467,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Ashish C,"Jan 5, 2021","A Truly Complete Project! Thank you, Coursera for making this possible.",5
468,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Sumit M,"Jul 6, 2020",Excellent for beginners.,5
469,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Eladio R V,"Jul 14, 2020","Bastante bueno el curso, la explicación justa para entender que esta haciendo pero buscar más por nuestra cuenta por lo que no se vuelve aburrido y es bastante digerible para poder aprender, sin duda un curso guiado 100% recomendado.",5
470,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,G V G,"Jul 18, 2020",A nice project which gives a good idea on all the topics,5
471,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Agha H,"Sep 13, 2020","well explained Prof Ryan,i m very thankful to you",5
472,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Mrs. J B,"Jul 22, 2020",Perfect project to start working on a problem. ,5
473,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Prof. N S,"Jul 22, 2020",best instructor.learnt clearly.thank you,5
474,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Yasir A,"Aug 30, 2020","Excellent course, excellent instructor.",5
475,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,elisabetta c,"Jul 25, 2020","Thank you, very nice and instructive!",5
476,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Rajkumar R,"Jul 19, 2020",I enjoyed working along the project,5
477,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Om K P,"Nov 21, 2020",Excellent Guided Project.,5
478,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Zaid R,"Aug 3, 2020",Dear instructor thank you ,5
479,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,TUSHAR R,"Oct 4, 2020",jytrewsdfghjkjhgfdsxcvbn,5
480,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Kirt P S,"Aug 27, 2020",Very Insightful Project,5
481,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Vinoth S U,"Aug 3, 2020",way of teaching awesome,5
482,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Gangone R,"Jul 3, 2020",very useful course,5
483,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,shahreyar,"Aug 3, 2020",Brilliant course,5
484,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,shibsankar m,"Aug 6, 2023",Good Lecture,5
485,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Doss D,"Jun 21, 2020",Thank you ,5
486,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Fernandes M R,"Jun 1, 2020",Very good,5
487,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Burhanettin,"Aug 15, 2022",perfect,5
488,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Cherry I T,"Jul 4, 2020",TRY IT,5
489,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,tale p,"Jun 28, 2020",good ,5
490,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,p s,"Jun 24, 2020",Good,5
491,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Vajinepalli s s,"Jun 19, 2020",nice,5
492,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,D. H,"Oct 10, 2020",The coding text is too small in the online coding system.,4
493,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,SANTHOSH R M,"Jul 25, 2020",It is useful for absolute beginners.,4
494,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Alwielland B,"Jul 21, 2020",useful course,4
495,University Admission Prediction Using Multiple Linear Regression by Coursera Project Network,Satish k j,"Jun 3, 2020","Bed Because not give after University Admission Prediction Using Multiple Linear Regressionfully completed the course. Every Coursera  Help  center Guide line follow but not received from Accomplishments page  .if any team member can you  help me please check the what is problem this project team internally my mob.9205324610,email: Satishjaiswal0572@gmail.com",2
496,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Sangram S R,"Jun 9, 2020",Fantastic Learning from Coursera.,5
497,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,p s,"Jun 23, 2020",Good,5
498,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Aarati R,"Jul 19, 2020","A quick way to get comfortable with Kumu. Also, the feature of having the cloud desktop is pretty legit!",5
499,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Daniel M d L,"Aug 4, 2022","Me ha gustado mucho, ha sido un curso corto pero productivo. Muy recomendable para iniciarse a Kumu",5
500,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Kelly S,"Nov 17, 2020",Great!,5
501,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Prakriti C,"Jun 21, 2020","This course gives a good start, but the learner needs to spend time to practice and learn more.",4
502,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,bishnu c,"Sep 23, 2020",great experience!,4
503,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,ABDULMANAF M,"Jul 24, 2020",Good,4
504,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,Andy T,"Oct 25, 2020","I learned about what seems to be a very useful tool for visualizing and analyzing data sets. I would have been able to engage more with a couple of up front examples of how i could use this network mapping -- what types of data sets could I explore and how. Also, some of the features described didn't match the actual tool, and in the last step i could not find the same SNA diagram to create and so it wouldn't work as the instructor did. All in all though thanks! ",3
505,Introduction to Systems and Network Mapping with Kumu by Coursera Project Network,George T,"Jan 22, 2022","Couldn't import the large dataset (the setting didn't appear at all...) , so this made the second half of the course quite boring, because it was just watching a video...
Also the quiz was very tedious and a waste of time",2
506,Pneumonia Classification using PyTorch by Coursera Project Network,Valery M,"Apr 1, 2021","Beautiful instructions, good materials. Thanks!",5
507,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Yaron K,"May 17, 2021","The project showed how to compute word2vec and then how to visualize the word embeddings. The lecturer gave detailed explanations of each step. The completed notebook are in the resource section of the project, so it is possible to concentrate on the videos (and on annotating the code)  and not on honing your typing skills.",5
508,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Armin H,"Nov 23, 2020",amazing course and content,5
509,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Alessandro P,"Feb 15, 2021",Great!,5
510,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Oksana K,"Oct 7, 2020",Great!,5
511,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Tibor T,"May 7, 2021","good, but need to work on this more",4
512,Interactive Word Embeddings using Word2Vec and Plotly by Coursera Project Network,Thomas H,"Jul 24, 2021","This course really sucks, I don't want to what the lousey video with inaccurate info and then get fusrtrated but simply get some tips on how to prepare my own project and these woads are playing control freaks and making me take their meaningless test before proceeding to the next module. This sucks, and I will never pay another penny for anything that Coursera ever put out there again.",1
513,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Jorge G,"Feb 26, 2021","I do not recommend taking this type of course, take one and pass it, however after a few days I have tried to review the material, and my surprise is that it asks me to pay again to be able to review the material. Of course coursera gives me a small discount for having already paid it previously.
It is very easy to download the videos and difficult to get hold of the material, but with ingenuity it is possible. Then I recommend uploading them to YouTube and keeping them private for when they want to consult (they avoid legal problems and can share with friends), then they can request a refund. ",3
514,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Abhishek P G,"Jun 16, 2020"," I really enjoyed this class and the format it was presented in. For me, I learn and retain much more through an online class due to the fact you can do the course as an ¡§open book.¡¨ This really makes me search for the answer and in return, I retain more information.  I found it relaxing to be able to turn the work on the assignments and test at my leisure and when I had the time.  I liked the fact you were very clear that more internet research may be necessary for some assignments To be honest, there is nothing that I disliked about the course. I will definitely be taking another online course from you!",5
515,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Felix H,"Jul 1, 2020","Nice project. Well explained, good duration. Main concept came across clearly.",5
516,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Ulvi I,"May 5, 2020",Very practical and useful introductory course. Looking for the next courses :),5
517,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Ramya G R,"Jun 14, 2020",I really enjoyed this course. Thank you very much for the valuable teaching.,5
518,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Mayank S,"May 5, 2020","Nice Course, Well Explained, Thanks :)",5
519,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Oscar A C B,"Jun 12, 2020",Nice example and great explanation.,5
520,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,chandrasekhar u,"May 7, 2020",Quite a new experience,5
521,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Gangone R,"Jul 2, 2020",very useful course,5
522,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Doss D,"Jul 2, 2020",Thank you ,5
523,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Sarangan R,"Jan 10, 2021",G,5
