,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
922,Share Data Through the Art of Visualization by Google,Austin D,"Oct 29, 2021","I'm giving 1 star to retaliate for having such an annoying certification process. Expect to randomly need to ""verifiy id"" by confirming your name after random courses in the certificate. Want to verify my id before I start, fine. Want to verify at the very end before giving me any of my certifications, fine. Though when I have already confirmed my id, received multiple class certifications for this program, than you want to make me sit here with my thumb in my ass when I put on my todo list [ ] complete class [ ] add certificate to portfolio. Here is a tip: if you want an id verification system to give me my cert, make it a process instead of a random interrupt me and block me from accessing what I pay for until one of your humans verifies that oh shit, his name hasn't changed, why do we need to verify his name for the 6th class cert but not the 5th. Using logic to create your systems can result in logic people not going insane as they are restricted from using what they pay for. ",1
923,Share Data Through the Art of Visualization by Google,Michael F,"Apr 23, 2022","This course was very poor. The videos spent almost all of the time talking about specific examples and almost no time teaching actual skills. The fluff about presenting is not exactly what people sign up for when they pay for a data analysis certificate. This entire course needs to be revamped to include more time about using the data vis software. The parts about presentations skills and using slide show software should be optional. Also, the quizes are way too picky. There are bad questions with no good answers. There are bad questions that only accept one answer but offer synonyms as choices. It's a good thing this wasn't the first course in the program, because I definitely would have quit without even completing this course, let alone the rest of the program.",1
924,Share Data Through the Art of Visualization by Google,hallucinated r,"Oct 27, 2021","This was a pretty frustrating course. I understand certain things need to be repeated and put into context but Google really went overboard here. Some of the test questions were very wordy and confusing compared to the previous courses. As other have mentioned, they under utilize videos and put an emphasis on reading very uninteresting concepts and theories about presentation. Maybe it's because I'm familiar with some of the material that I found it uninteresting and not engaging. I hope Google reassess their approach to this course.",1
925,Share Data Through the Art of Visualization by Google,Deras,"Nov 22, 2021","Horrible instructor. Waste of time and money, this course is far bellow the quality of the rest in this professional certificate program.",1
926,Share Data Through the Art of Visualization by Google,Nan H,"Sep 13, 2021",More talk about theory but less practical skills and techniques on teaching how to use tableau.,1
927,Share Data Through the Art of Visualization by Google,Denis Z,"Nov 14, 2021","Nothing new, commonplace concepts.
More Tableau exercises will be a good.",1
928,Share Data Through the Art of Visualization by Google,Bubíková K,"Oct 26, 2021",A huge waste of time again. Almost no practical excercises with Tableau.,1
929,Share Data Through the Art of Visualization by Google,Yahya M A S,"Sep 2, 2022","The Course was very good, the tutor also, thanks, Kevin.
 I learn many things that I don't know about before, such as the theoretical background on building visualizations and steps to engage the audience and creating effective dashboards and presentations. The spotlighting technique was interesting and I will read more about it and develop my skill in this aspect, I hoped if there is more videos like Connor's messy examples with more tips and examples of good and bad presentations,  After the course, I realized that, even if your analysis was accurate, and you reach a very helpful insight, without sharing those insights convincingly with stakeholders encouraging them to take proper action, therefore your work is less value and maybe useless. Thanks to Google for giving me this great chance to learn more, my thanks also to the instructor Kevin.",5
930,Share Data Through the Art of Visualization by Google,Cat V H,"Jun 5, 2022","This course mostly teaches the art of doing visualizations and presentations for data analysts, but I think it is also useful for everyone else.  I learnt to use Tableau and spreadsheets (Excel or Google Sheet) to create visualizations, and the practices to make a visually appealing and logical visualization. After that, I learnt the art of storytelling with data in presentations using Powerpoint, Slides, or Prezi. Generally, I learnt so much from this course, and I really enjoyed the process. Thanks Google and Coursera for offering his course here, especially the instructor that guide me through this course (I apologise because I don't remember the name of the instructor). Please keep up your good work!",5
931,Share Data Through the Art of Visualization by Google,Matthew B,"Apr 7, 2021","This course was really well done with plenty of practice in tableau and the videos were very informative. I was interesting taking an online course about presentations without being able to get feedback from others on a presentation that we put together, but I think the course still worked well as it was presented.",5
932,Share Data Through the Art of Visualization by Google,Avi G,"Apr 5, 2021",Hey this was really good. I think the considerations presented were really helpful to contextualize what to expect in a presentation situation. Nice outlines of tools and strategies to employ in the future.,5
933,Share Data Through the Art of Visualization by Google,Ajmal V,"Nov 27, 2021","A comprehensive course with various techniques of visualizations and presentation. It introduced me to the world of Tableau, and its possibilities to prepare interactive visualizations and dashboards.",5
934,Share Data Through the Art of Visualization by Google,Zefeng C,"Dec 29, 2021",Kevin is awesome in doing his job. This class is very informative and will take some extra time to digest compared to the previous classes. The quizzes are also a bit more challenging. Love it.,5
935,Share Data Through the Art of Visualization by Google,Andy K,"Jul 26, 2021","I enjoyed the course, and learned many tips to improve my approach to creating presentations, how content should be added to slides, and how to improve presentation skills. Thank you!",5
936,Share Data Through the Art of Visualization by Google,Hamza S,"Sep 12, 2021","really awesome explaining. i got good education from Mr. Kevin who explained smoothly and easily how to visualize data using Tableau, in addition to the skills in the presentation ",5
937,Share Data Through the Art of Visualization by Google,Senaka S,"Apr 7, 2021",This was a great course. I encouraged me to review my current presentation style. And I now know how to improve on presenting myself and my work. Thanks!!,5
938,Share Data Through the Art of Visualization by Google,Jean C A M,"Aug 10, 2021","I loved the way the instructor shared the information, the tips and tricks provided and the useful resources and readings",5
939,Share Data Through the Art of Visualization by Google,Balagangadhar R K,"Apr 2, 2021",Good,5
940,Share Data Through the Art of Visualization by Google,Jay M,"Jul 21, 2023","The course material is great, my only suggestion to Coursera is to make the learning available for us after we complete the course. I do not understand why we need to keep the paying for the subscription after completing the course to access the course material for revision. ",4
941,Share Data Through the Art of Visualization by Google,Apurv G,"Apr 6, 2021",Great Course which covers all aspects of Data visualization and presentation. The course tells all the answers when why & how to use the particular viz tools and skills. Only concern is the quizzes are more based on the theory than the practical.,4
942,Share Data Through the Art of Visualization by Google,Ahmad M,"Apr 30, 2022",Sound volume of the tutor is low,4
943,Share Data Through the Art of Visualization by Google,Kay S,"Jul 3, 2023","The downside I had on this course is the speaker's audio quality. It is really very low. I thought my laptop audio could be faulty, but when other guest speakers were introduced to the course speak, their volume was loud that I had to reduce the audio. Please look into it to find the likely cause. Apart from that every other thing was OK. Thank you",3
944,Share Data Through the Art of Visualization by Google,Olga S,"Mar 7, 2024","This course was somewhat helpful, but I would prefer it to be more engaging. Use AI to analyze presentations, give examples of good presentations not just by mentioning it, but also by SHOWING and ANALYZING good/bad traits in the process.",3
945,Share Data Through the Art of Visualization by Google,Jackie,"Jun 11, 2021","I found this course a bit dry, most of it was just theory and no hands on.  Being a visual learner I found the course hard to absorb and I think the course should be shortened down to perhaps 2 weeks instead of 4.  ",3
946,Share Data Through the Art of Visualization by Google,Leandro P,"Aug 13, 2021","The structure of this course is not well designed. It surprises me because the previous courses, which were more technical, were impeccably conducted.",3
947,Share Data Through the Art of Visualization by Google,parth c,"Aug 2, 2023",It should include more technical knowledge of building dashboards in Tableau. They focused too much on theoretical knowledge.,3
948,Share Data Through the Art of Visualization by Google,Abdullah H,"Jun 17, 2021",I'd have loved it more if it was more hands on Tableau stuff and less of the presenting stuff. Great overall! Thank You!!,3
949,Share Data Through the Art of Visualization by Google,An T D,"Jul 20, 2022",I think this course need to have more hands-on exercises with Tableau,3
950,Share Data Through the Art of Visualization by Google,Kevin H,"Sep 23, 2022",Terrible Explanation of Tableau. ,3
951,Share Data Through the Art of Visualization by Google,Hui Y,"Jun 14, 2021",Too little practical exerise. ,3
952,Share Data Through the Art of Visualization by Google,Martina G,"Sep 19, 2022","This is the most boring and disappointing course so far. There was so little focus on Tableau.  It's a waste of my two weeks of Tableau Desktop free trial. For Tableau, it was so difficult to follow along with the videos and I have to keep rewinding back several times to understand what the instructor was talking about. He doesn't seem to realize that there are newbies taking the course. I have to watch several YouTube videos to understand the material and complete the hands-on activities. This is the only course that I had to use the entire allotted time to complete. Most of the video materials on presentations seem obvious to me since I have always used similar techniques in my presentations even though I didn't know the fancy terminologies attached to the steps and tips. I spent a lot of time trying to learn and memorize those terminologies for my quizzes and challenges.",2
953,Share Data Through the Art of Visualization by Google,Bidipta B G,"Jun 21, 2021","This is the one course till now which in some point I felt it has unnecessary content. Most of the course content are like general knowledge, which I think will build up those skills once got into a job. Its like trips and tricks more than a course. Those skills cannot be taught through any course rather than facing and gaining it practically.
It focuses very less on the Tableau software which is very essential for creating beautiful visualization. I have learn Tableau again from another e-learning platform.
At some point I also felt that some contents are suddenly of too high level to understand. It lacks balancing between teaching.
Despites there are some very important points in between to consider which are very helpful.",2
954,Share Data Through the Art of Visualization by Google,kartik t,"Aug 10, 2023","While the overall course is designed very well, I have an issue with your tests and assignments. In them, when I try to review  if I have given a wrong answer you recommend broadly the section where the related topic is covered but don't you think an additional explanation along with the reference is necessary, think about it if I am unable to understand something and you again give me just a reference then how can I understand it.
It will be much more helpful if you provide an explanation and an additional reference of where that section was covered.  ",2
955,Share Data Through the Art of Visualization by Google,Dale B,"Sep 5, 2021","While the introduction to the steps to giving a great presentation are helpful, the description of how to use Tableau is outdated and not very helpful.  Multiple times I had to basically bang on my keyboard to get the steps to work on my own because the speaker's instructions did not align with how Tableau functions.  I ended up with a lot of frustration with this course and did not succeed as much in learning Tableau as I hoped I would.  I will take more time on my own to learn the program and others using more up to date tutorials.  ",2
956,Share Data Through the Art of Visualization by Google,Meetoo B R K Z,"Nov 11, 2021","I had a lot of expectations from this course as designing presentations is something that I usually like. But the lectures were somehow monotonous, the tests were confusing and it really lacked materials on Tableau. The most disappointing part of it, was that it had merely an introduction to Tableau. They kept explaining that designing a good data visualization is key but only taught the minimum on how to use the tool to do so.  ",2
957,Share Data Through the Art of Visualization by Google,Pieter B,"Mar 5, 2022","I found this to be the most difficult class so far in the series. The instructor pushes art theory and speech class examples. We touch on Tableau, but moveat such a speed and are required to purchase a 'free trial' so we may even complete the guided practices. This entire course needs a facelift and shoul either completely deep dive into Tableau or scrap it all together.",2
958,Share Data Through the Art of Visualization by Google,Mattia B,"Nov 22, 2021","I don't find this course to be aligned to the level of the rest of the courses of the certification. Apart from a couple of insights about how to structure a presentation, the rest is an endless repetition of the same stuff over and over for ""4 weeks"" of program. The technical part on tableau is insufficient and can be outvalued by any 10-minutes youtube video",2
959,Share Data Through the Art of Visualization by Google,Christian S,"Jun 11, 2021","I hoped to learn more about data visualization with Tableau. Instead the course was more about making a presentation and presenting it, which wasn't as helpful and interesting to me as all the other courses so far. It got quite boring towards the end but I'm looking forward to learn more about Tableau since it seems to be a very interesting tool.",2
960,Share Data Through the Art of Visualization by Google,Avan N,"Mar 2, 2024","Some function of Tableau presented are not applicable in the public platform. More explanation should also be provided to explain what the various function of Tableau does when we drag the data to the different segment, instead of just asking us to do this and do that. Not much takeaway was achieved on the use of Tableau.",2
961,Share Data Through the Art of Visualization by Google,Joshua C,"Aug 12, 2021",I would rate this a 1 but I did learn a lot about using tableau.  The quizzes are so difficult because the teacher is teaching the concept of things and the quizzes are super wordy and hard to determine the correct answers. I found myself having to retake the quizzes multiple times.  It was completely frustrating.,2
962,Share Data Through the Art of Visualization by Google,Lori A P,"Jul 5, 2021",This really didn't go over Tableau as much as i was anticipating. One exercise needed the desktop version that is not available for Chromebooks. For that we should have been provided access to the virtual desktop like for the SQL and Excel  exercises. ,2
963,Share Data Through the Art of Visualization by Google,Shimin L,"Sep 17, 2021","Not enough hard skills being taught in this course. Of the Google Analytics certificate, this has by far been the most useless course. It would've been better if there were a lot more hands on prompts and homework for Tableau",2
964,Share Data Through the Art of Visualization by Google,Kamila P,"Jul 3, 2023","Very theoretical. I still don't know how to use Tableau, except for a couple of very, very basic options. This won't help me to create visualizations in a real business environment.",2
965,Share Data Through the Art of Visualization by Google,Thanh T (,"Feb 18, 2022",The course teach the very basic of the art of visualisation. Tableau was walked through at a very beginning step. The slides of the teacher is boring and quite theoretic,2
966,Share Data Through the Art of Visualization by Google,Alice n,"Nov 17, 2021","I don't know why but it is so hard to concentrate on this course. More words to describe  knowledge, less content related practice. I learn a little from this course. ",2
967,Share Data Through the Art of Visualization by Google,Sangeeta P,"Jul 7, 2021",Not satisfied with Tableau training. Module only covers basic 4-5  commands. Large portion of  time given for presentation related theory discussion.,2
968,Share Data Through the Art of Visualization by Google,Saiprasad M,"Oct 29, 2021","This whole course can be contained in a module. The same set of instructions is repeated again and again, which makes this while course tiring. ",2
969,Share Data Through the Art of Visualization by Google,Lu M,"Jun 23, 2021","The quizzes might be very subjective - especially to people who are already experienced with art, design and presentation. ",2
970,Share Data Through the Art of Visualization by Google,Mariana M,"Jun 30, 2023",Very very very repetitive. The Tableau hands-on part was tiny. I feel like this course could have been better structured.,2
971,Share Data Through the Art of Visualization by Google,Kevin B,"Oct 21, 2021","As usual, these courses are great as study guides so I know what to search for to enhance my learning elsewhere.",2
972,Share Data Through the Art of Visualization by Google,OKASHA S,"Oct 23, 2021",this course must be updated with more visuals content and few reading materials.,2
973,Share Data Through the Art of Visualization by Google,John J,"Sep 27, 2021",Confusing tests. Asks questions that are vague and misleading or simply wrong. ,2
974,Share Data Through the Art of Visualization by Google,Cyril G,"Sep 4, 2021",The quiz questions check your English skills rather than analytics skills.,2
975,Share Data Through the Art of Visualization by Google,Pittawat S,"Jun 13, 2021",Lab should be use pratical and easy to use more,2
976,Share Data Through the Art of Visualization by Google,Kaung H,"Sep 7, 2021",The lecture videos are overwhelming.,2
977,Share Data Through the Art of Visualization by Google,Benjamin B,"Jun 22, 2023","The teacher wasted too much time talking about things which -- at the end of the day -- are not going to be relevant. Like, really, he spent a lot of time differentiating the ""a ha moment ""with another stage which I can't even remember because its just not relevant. I really wish he focused on teaching us how to use Tableau. It is embarrassing that I finished this course and still do not know the basics of Tableau. ",1
978,Share Data Through the Art of Visualization by Google,Glenn F,"Nov 24, 2021","I'm only rating this way because I can't rate the entire Google Data Analytics Professional Certificate. 
I just wasted 6 months on this course with the promise I could get a job in data analysis. Well, I can crush data analysis! But my lack of background in math is proving to make me unhirable. I wish I'd known this before wasting time and money on this program. Now I'm 6 months behind training for another career.",1
979,Share Data Through the Art of Visualization by Google,Ivan Š,"Jul 17, 2022","The worst course so far, by far. Hard to follow with newer Tableau version, a lot of questions on the weekly challenges that are confusing or just werent explained in the course. I was actually expecting this course to be the most interesting of them all, cause of the Tableau, and creating graphs but I was bored and surprised how dry it was. Disappointment!",1
980,Share Data Through the Art of Visualization by Google,Jared S,"May 14, 2023","It was too hard to focus. Normally as a student when slides come up or  are displayed it's signals that this is something you need to pay particularly attention to, here import information were all over the place. The quiz were too often based on some little detail that the lecturer spoke about, but there was nothing to draw your attention to it. ",1
981,Share Data Through the Art of Visualization by Google,Mohit S,"Dec 23, 2021",Extremely disappointing course. There's too much talking and too little content. There's hardly anything practical to do in this. The ending assignment is completely based on presentation instead of data visualization. Hard to believe that Google can produce such a low quality course.,1
982,Share Data Through the Art of Visualization by Google,Felix L,"May 27, 2022",Focus too much on the soft skills and not enough on what actually matters - how to use Tableau. ,1
983,Share Data Through the Art of Visualization by Google,Jacky H,"Oct 6, 2021",I cannot complete the course to get the certificate because there is bug in the daily quiz,1
984,Share Data Through the Art of Visualization by Google,Sree C P,"Sep 18, 2021","course is simple but questions are too tough, not right for such as basic course.",1
985,Share Data Through the Art of Visualization by Google,ogica m,"Nov 4, 2021",Too much material. The final quiz was really too long. ,1
986,Share Data Through the Art of Visualization by Google,Scott S,"Mar 25, 2023",Boring. Learned very little. Waste of my time.,1
987,Share Data Through the Art of Visualization by Google,Prakriti K,"May 8, 2023",concepts are explained in a very dull way,1
988,Share Data Through the Art of Visualization by Google,Daniel P,"May 11, 2023","too basic, and off topic",1
989,Share Data Through the Art of Visualization by Google,Prakhar B,"Jun 19, 2023",Minimal Tableu,1
990,Share Data Through the Art of Visualization by Google,Shahir A S,"May 16, 2023","I recently completed the course ""Share Data Through the Art of Visualization"" as part of the Google Data Analytics Professional Certificate, and I found it to be an exceptional learning experience. Here's my detailed review:
The course content was incredibly comprehensive, covering a wide range of data visualization techniques and tools. From basic concepts to advanced visualizations, it provided a thorough understanding of how to effectively represent data visually. The modules were well-structured, allowing for a progressive learning journey.
The instructor's expertise and teaching style were commendable. They presented the material with clarity and enthusiasm, making complex concepts easy to grasp. Real-life examples and case studies were used to demonstrate the practical application of data visualization techniques, which greatly enhanced the learning experience.
One aspect that stood out was the emphasis on hands-on learning. The course provided numerous opportunities to apply the concepts through interactive exercises and projects. These practical exercises not only solidified my understanding but also allowed me to develop my data visualization skills in a meaningful way.
The availability of additional resources, such as supplementary readings and discussion forums, was a valuable aspect of the course. It enabled me to delve deeper into specific topics and engage with fellow learners, creating a supportive learning community.
The only minor drawback I found was the occasional lack of visual examples in certain sections. While the course extensively covered the theoretical aspects of data visualization, a few more visual demonstrations could have further enriched the learning experience.",5
991,Share Data Through the Art of Visualization by Google,Asmaul H,"Jul 26, 2023","As an AI language model, I don't have the ability to learn or take courses. However, I have been trained on a vast dataset that includes diverse information and knowledge from various sources up until my last update in September 2021.
I have been designed to understand and generate human-like text based on patterns and information present in the data I was trained on. Some of the skills I can demonstrate include:
1. Answering questions: I can provide information and answer a wide range of questions on different topics.
2. Language translation: I can translate text from one language to another.
3. Text summarization: I can summarize long passages of text into shorter, more concise versions.
4. Text generation: I can generate human-like text based on given prompts or contexts.
5. Sentiment analysis: I can determine the sentiment (positive, negative, neutral) of a given text.
6. Language understanding: I can comprehend and interpret human language in context.
7. Basic arithmetic and math: I can perform simple mathematical calculations.
8. Knowledge recall: I can provide information on various subjects up until my last training cut-off in September 2021.
It's important to note that while I can provide useful information, I am not infallible, and my responses should be verified against reliable sources for critical or important decisions.",5
992,Share Data Through the Art of Visualization by Google,Kelly P D,"Jun 3, 2021","Everyone has been excellent and I respect the methods Google is using regarding how people learn best. This course on visualization in particular has been superb,  as well as the examples of good and confusijng ways of conveying information. As Connor said, you can have all the insights in the world but if you can't articulate them, it's a waste of everyone's time. Your analysis can be brilliant but it's only smart if it can be crystallized into sensible language that will resonate instantly with your audience. Thanks Kevin and company. It's changed my mindset as to how to artfully sythesize data into insights. It's one of those things that looks easier than it is and reinforces the need to let the overriding question being asked permeate every visual explanation.  I think of a good analyst now as a sort of C3P0 (nerd alert) that can speak all languages but know how to properly adjust complex information into clear bits of insight. Great job!",5
993,Share Data Through the Art of Visualization by Google,Atul G,"Mar 31, 2022",This was the best course I have completed (so far) as part of the Google Data Analytics Certificate but definitely the most rewarding. I was of the belief that I could present well to an audience until I took this course. It has given me so much in terms of technique and planning presentations that I was inspired to spend time enhancing my own ones after learning the methods in this course. I also passed with my lowest score of any course (so far) which just goes to show how much I have learned and still have to learn in this area going forward. Learning how to communicate findings and insights effectively has been the most compelling part of the certification and I am looking forward to putting these techniques into practice in the future. Thank you Kevin and the Google team. ,5
994,Share Data Through the Art of Visualization by Google,Kanduri S,"Jul 29, 2023","I understand well in first two weeks of Module 1,2  and 3rd module little bit , but I am  not able to understand presentation skills and Storytelling , I haven't got enough time to prepare so i choose to answer the questions without preparation that's the reason and i have to learn other courses also like Analyze Phase and R programming leads me to understand the topics clearly but , i want to learn and review this complete course again to understand the insights Clearly , I'm confused of understanding in English .Little Nervous to prepare for Data Visualization , and lacking of understanding
 I want to learn again And review the videos and Reading resources",5
995,Share Data Through the Art of Visualization by Google,Tracey,"Jan 17, 2022","I absolutely love the diversity in the presenters for each of these courses in the program. The presenters were very knowledgeable but were excellent in breaking down the information in a beginner-friendly manner. There was so much content, but possible to learn and understand. I really loved the interactive lessons that gave the learner the plenty opportunity to practice the new content within each lesson.  I really enjoyed this program that helped me to learn what I needed to learn without feeling overwhelmed. It was also extremely helpful that the design of the new information was always presented in a manner that real-world applications.  ",5
996,Share Data Through the Art of Visualization by Google,Diana C,"Jul 16, 2021","The part related to Tableau was sufficient I feel and I look forward to play around in the platform myself. 
I wished I had this course when I first started my career. Presentations are a big part of I think anyone s job and especially in marketing and especially when trying to convince others to adopt certain solutions and strategies. It looks like it s made for juniors at first and it actually is but even after 13 years of work there were concepts here, no brainer ones, that I was not practising..even when I was interviewing for a new job they would have been so useful. A good presentation will take you a long way in life I feel.",5
997,Share Data Through the Art of Visualization by Google,Gadi S S,"Sep 13, 2023","My Heartfelt Gratitude to Mr.Kevin & other Tutors, the concepts Tutors Team's teaching proven to be expansive, elaborated, strategically useful in creating Data Visualizations & Presentations. I, Believe when putting these skills in to use it'd be exceedingly empowering with multiple concepts and frameworks and as well strategies.
Although, the Tableau tutorials were limited for reasons we learners has to explore it on our own self experiencing more about using the visualization tool, Tableau seems way Powerful, we are quite equipped with concepts, frameworks, best practices & everything useful.",5
998,Share Data Through the Art of Visualization by Google,Nikolaos K,"Apr 17, 2021","Excellent course! Extensive discussion of many concepts about sharing data visualizations, and lots of details given. Extensive readings and links to external resources, most of which are modern and updated. I liked a lot that a big part of the course was about giving proper presentations, with helpful tips on how to use your slides effectively, and also more physical things like anxiety management. 
I also liked the big focus on Tableau and spreadsheet visualizations. The instructor was very good, calm and with deep understanding of the material. The best course so far in the specialization.",5
999,Share Data Through the Art of Visualization by Google,Vikram T,"Jun 28, 2022","Hello Reviews. I am very happy to enroll for this profession certificate program. It is great learning experience. It is really worth learning with Coursera. In This Course I learnt New Concepts about Tableau Software, Data Visualization, Design Thinking, Data Driven Storytelling, Creative Visualization, Histogram, User Centric Design, Interactive Design, Colour Tool, Stakeholder Engagement, Business Communication, Public Speaking and So On.
Thank You Coursera, Google, Their Team and Mentor of this Course for creating learning opportunities for millions of students.",5
1000,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Nadya K,"May 7, 2024","Dr Jules White engaging style kept me captivated throughout the course.  I would highly recommend this course to anyone interested in learning about AI assistants and how to harness their potential. Whether you're a programmer or not, there's something valuable to gain from the practical skills taught in this course.  ",5
1001,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Penelope V S,"May 6, 2024","Really, really njoyed this course. I have been creating custom GPT's on my own - self taught, but was getting frustrated with some of the outputs. I'm a try first thn learn the instructions type of person...This course has answered my questions! I am neurodivregent but Jules taught in a way that kept me engaged!!!",5
1002,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Sudhir K,"Apr 28, 2024","Jules White is an excellent instructor who explains complex concepts with amazing clarity. In this course he builds momentum gradually introducing new concepts, making it easy even for beginners to understand how to create Custom GPTs. Glad I took this course. Highly recommended.",5
1003,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,teva s,"May 4, 2024","Merci @Jules White, vos cours sont très bien fait, et sont d'une très grande aide pour appréhender intelligemment l'IA. Il faut encore beaucoup pratiquer, mais votre approche est très claire, et très saine.",5
1004,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,david s,"Apr 29, 2024",Outstanding course material and instruction! These skills are the next core expectation for all corporate jobs in the future.,5
1005,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Michael E W B,"May 7, 2024",Absolutely amazing. Completely changed the way I use GPT's ,5
1006,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,valdez l,"Apr 24, 2024","thoughtful, and business useful.  Thank you.",5
1007,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Derek Z,"May 9, 2024",The information provided was very helpful.,5
1008,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Joey S,"Apr 26, 2024",Best instructor I've ever had.,5
1009,OpenAI GPTs: Creating Your Own Custom AI Assistants by Vanderbilt University,Pr.OUALID S,"Apr 29, 2024",Good one ,4
1010,Foundations of Business Intelligence by Google,Andrea H,"Oct 6, 2022","Great addition to take after a Google Data Analytics Certification.  The course gives a good understanding as to what BI  is and what a BI analyst does.  I also love that you start working on a portfolio project in this course, which will be added onto in the next courses.  ",5
1011,Foundations of Business Intelligence by Google,Jafar I,"Aug 1, 2023"," Completing the ""Foundations of Business Intelligence"" course by Google has been nothing short of a game-changing experience for me. From the moment I enrolled to the final module, this course has left an indelible mark on my professional journey.
The curriculum was meticulously designed, covering every essential aspect of Business Intelligence (BI) in a clear and comprehensive manner. Each module was filled with valuable insights and real-world applications, making the learning process engaging and practical.
One of the standout features of the course was the emphasis on hands-on experience. The well-structured assignments and projects challenged me to apply the concepts I learned, and I was thrilled to see how BI techniques could unlock previously untapped potential in data analysis and decision-making.
The instructors were industry experts with a deep understanding of the subject matter. Their passion for Business Intelligence shone through in their delivery, making the learning experience all the more enjoyable and inspiring.
I particularly appreciated the diverse and interactive learning community. Collaborating with fellow learners from different backgrounds brought new perspectives and enriched the overall learning experience. The course forums and discussions were vibrant spaces for knowledge-sharing and networking.
As someone seeking to enhance my skill set, ""Foundations of Business Intelligence"" provided the perfect platform to achieve that goal. It has given me the confidence to approach data analysis and interpretation strategically, and I now feel well-equipped to drive data-driven decision-making within my organization.
To anyone looking to expand their knowledge in the field of Business Intelligence, I wholeheartedly recommend this course. The skills and insights gained from ""Foundations of Business Intelligence"" by Google will undoubtedly be an invaluable asset in today's data-centric business landscape.
Thank you, Google, for offering such a transformative learning opportunity, and kudos to the course creators for their exceptional work in developing a top-notch program.
#BusinessIntelligence #DataAnalysis #GoogleCourse #LearningJourney #ProfessionalDevelopment #DataDrivenDecisionMaking #OnlineLearning #Coursera #SkillsDevelopment #GameChanger
  ",5
1012,Foundations of Business Intelligence by Google,Matthew B,"Jul 13, 2023","Very less technical from the Advanced Data Analytics course. A lot of ""tools and techniques"" seem to explore key terms and applying it to practical settings with a few tips for best practices to boot. No technical tools/techniques so far unfortunately, although this is the ""foundation"" course. 
My main issue is the way in which the questions are structured as well as the answers that accompany them. They are almost similar (answers) which often led me to think ""both of these are correct"" but then I will be told that one of them is wrong and the explanation justifies both answers! Another is the answer for the purpose project sponsors in a project is NOT ""invest time and resources"" despite the fact they actually do invest resources, just not time perhaps? It is too easy to misinterpret a question and this can lead to frustration. ",4
1013,Foundations of Business Intelligence by Google,Kwame O O,"Oct 10, 2022",The course is so detailed and comprehensive that it succeeds in giving everyone a good foundation in Business Intelligence regardless of their background.,5
1014,Foundations of Business Intelligence by Google,vidura n,"Jul 4, 2023",Course provided very basic but critical components for a BI project. Study material was well formed and structured to deliver great learning experience. ,5
1015,Foundations of Business Intelligence by Google,Saurabh J,"Jul 5, 2023",Great course for a non technical person to start.. Simple steps and easy teaching helped to accomplish this course with in the time frame. ,5
1016,Foundations of Business Intelligence by Google,Tauheed Z,"Jun 10, 2023","This is a basic course for business intelligence, it covers all the relevant knowledge to keep the business growing in right direction!",5
1017,Foundations of Business Intelligence by Google,Robert D,"Oct 11, 2022","Easy to learn videos, good structure and suitable format. ",5
1018,Foundations of Business Intelligence by Google,Edgars P,"Feb 17, 2024","Sometimes I feel it was more about job search, not BI. Tests may be more interactive, more random and questions better, but from time to time I interpreted those differently. ",4
1019,Foundations of Business Intelligence by Google,A Q,"Aug 8, 2023","Too focused on ""how cool is to be a BI professional"" and thinking only about huge-size companies.",3
1020,Foundations of Business Intelligence by Google,Mihai,"Jul 23, 2023","I’m ending Week 2 of these Foundations and I find the course using wooden language that makes it BI unnecessarily abstract. And I have a PhD in Neuroscience and I’m a Data Scientist. 
What is BI and what does a BI professional do exactly? Heck if I know. 
Very often we’re thrown snippets of what BI professionals are and aren’t, particularly compared to Data Analysts. Are these snippets helpful at all? Nope, it just creates even more confusion. If the Foundations module is this convoluted, I can only imagine what the other 2 are like. 
I won’t continue with the course. Let BI remain a mystery except for the fancy people inventing an entire field out of nothing. ",2
